:ID,:LABEL,bel:string,involved_genes:string,involved_other:string,species:float
15413,Composite,"composite(p(FLYBASE:""AdenoK""),p(FLYBASE:""Ady43A""),p(FLYBASE:""CG3809""))",AdenoK;CG3809;Ady43A,,7227.0
15414,Composite,"composite(p(HGNC:""LRP1""),p(HGNC:""LRP10""),p(HGNC:""LRP11""),p(HGNC:""LRP2""),p(HGNC:""LRP3""),p(HGNC:""LRP4""),p(HGNC:""LRP5""),p(HGNC:""LRP6""),p(HGNC:""LRP8""))",LRP1;LRP5;LRP4;LRP3;LRP2;LRP10;LRP8;LRP11;LRP6,,9606.0
15415,Composite,"composite(p(HGNC:""PPP2CA""),p(HGNC:""PPP2CB""))",PPP2CA;PPP2CB,,9606.0
15416,Composite,"composite(p(HGNC:""AGPAT3""),p(HGNC:""AGPAT4""),p(HGNC:""LCLAT1""),p(HGNC:""MBOAT7""))",MBOAT7;LCLAT1;AGPAT3;AGPAT4,,9606.0
15417,Composite,"composite(a(ADO:""neuroprotectin""),p(HGNC:""PPP2CA""))",PPP2CA,neuroprotectin,9606.0
15418,Composite,"composite(p(MGI:""Acvr1""),p(MGI:""Bmpr1a""),p(MGI:""Bmpr1b""))",Acvr1;Bmpr1a;Bmpr1b,,10090.0
15419,Composite,"composite(a(CHEBI:""fasudil hydrochloride""),p(HGNC:""DKK1""))",DKK1,fasudil hydrochloride,9606.0
15420,Composite,"composite(p(FLYBASE:""Pgm1""),p(FLYBASE:""Pgm2a""),p(FLYBASE:""Pgm2b""))",Pgm2b;Pgm2a;Pgm1,,7227.0
15421,Composite,"composite(p(RGD:""Cbl""),p(RGD:""Cblb""))",Cblb;Cbl,,10116.0
15422,Composite,"composite(p(CONSO:""Tau isoform F (441 aa)""),p(HGNCGENEFAMILY:""MTOR complex 1""))",Tau isoform F (441 aa);MTOR complex 1,,
15423,Composite,"composite(p(RGD:""LOC100910771""),p(RGD:""Map3k7""))",LOC100910771;Map3k7,,10116.0
15424,Composite,"composite(p(HGNC:""CAPN1""),p(HGNC:""CAPN2""))",CAPN2;CAPN1,,9606.0
15425,Composite,"composite(p(MGI:""Upp1""),p(MGI:""Upp2""))",Upp1;Upp2,,10090.0
15426,Composite,"composite(p(HGNC:""GRK1""),p(HGNC:""GRK7""))",GRK1;GRK7,,9606.0
15427,Composite,"composite(a(CHEBI:""iron(2+)""),a(PUBCHEM:""2973""))",,2973;iron(2+),
15428,Composite,"composite(p(MGI:""Plcb1""),p(MGI:""Plcb2""),p(MGI:""Plcb3""),p(MGI:""Plcb4""),p(MGI:""Plcd1""),p(MGI:""Plcd3""),p(MGI:""Plcd4""),p(MGI:""Plce1""),p(MGI:""Plcg1""),p(MGI:""Plcg2""))",Plcb4;Plcb3;Plcg1;Plce1;Plcg2;Plcd1;Plcb2;Plcd4;Plcb1;Plcd3,,10090.0
15429,Composite,"composite(p(HGNC:""WNT1""),p(HGNC:""WNT10A""),p(HGNC:""WNT10B""),p(HGNC:""WNT11""),p(HGNC:""WNT16""),p(HGNC:""WNT2""),p(HGNC:""WNT2B""),p(HGNC:""WNT3""),p(HGNC:""WNT3A""),p(HGNC:""WNT4""),p(HGNC:""WNT5A""),p(HGNC:""WNT5B""),p(HGNC:""WNT6""),p(HGNC:""WNT7A""),p(HGNC:""WNT7B""),p(HGNC:""WNT8A""),p(HGNC:""WNT8B""),p(HGNC:""WNT9A""),p(HGNC:""WNT9B""))",WNT10B;WNT10A;WNT2B;WNT5B;WNT3A;WNT7B;WNT5A;WNT8A;WNT9B;WNT7A;WNT8B;WNT9A;WNT16;WNT6;WNT11;WNT1;WNT2;WNT3;WNT4,,9606.0
15430,Composite,"composite(p(HGNC:""MYL2""),p(HGNC:""MYL3""),p(HGNC:""MYL4""))",MYL4;MYL2;MYL3,,9606.0
15431,Composite,"composite(p(HGNC:""TNF""),p(HGNC:""TNFRSF1A""))",TNF;TNFRSF1A,,9606.0
15432,Composite,"composite(p(MGI:""Ezr""),p(MGI:""Msn""),p(MGI:""Rdx""))",Rdx;Msn;Ezr,,10090.0
15433,Composite,"composite(p(HGNC:""SLC22A1""),p(HGNC:""SLC22A2""),p(HGNC:""SLC22A3""),p(HGNC:""SLC22A4""),p(HGNC:""SLC22A5""),p(HGNC:""SLC44A1""),p(HGNC:""SLC44A2""),p(HGNC:""SLC44A3""),p(HGNC:""SLC44A4""),p(HGNC:""SLC44A5""),p(HGNC:""SLC5A7""))",SLC22A4;SLC44A5;SLC22A3;SLC5A7;SLC44A3;SLC22A5;SLC44A4;SLC44A1;SLC44A2;SLC22A2;SLC22A1,,9606.0
15434,Composite,"composite(p(MGI:""Trpc1""),p(MGI:""Trpc3""),p(MGI:""Trpc4""),p(MGI:""Trpc5""),p(MGI:""Trpc6""))",Trpc6;Trpc5;Trpc1;Trpc4;Trpc3,,10090.0
15435,Composite,"composite(p(RGD:""Crebbp""),p(RGD:""Ep300""))",Crebbp;Ep300,,10116.0
15436,Composite,"composite(p(HGNC:""ATG10""),p(HGNC:""ATG7""))",ATG10;ATG7,,9606.0
15437,Composite,"composite(p(RGD:""Stim1""),p(RGD:""Stim2""))",Stim2;Stim1,,10116.0
15438,Composite,"composite(p(MGI:""Akt1""),p(MGI:""Akt2""),p(MGI:""Akt3""))",Akt3;Akt2;Akt1,,10090.0
15439,Composite,"composite(a(CHEBI:""nicotine""),p(NCIT:""C18024""))",C18024,nicotine,
15440,Composite,"composite(p(MGI:""Atg9a""),p(MGI:""Atg9b""))",Atg9a;Atg9b,,10090.0
15441,Composite,"composite(p(RGD:""Gna12""),p(RGD:""Gna13""))",Gna12;Gna13,,10116.0
15442,Composite,"composite(a(CHEBI:""choline""),a(PUBCHEM:""311434""))",,choline;311434,
15443,Composite,"composite(p(RGD:""Rps6ka1""),p(RGD:""Rps6ka2""),p(RGD:""Rps6ka3""),p(RGD:""Rps6ka6""))",Rps6ka3;Rps6ka6;Rps6ka1;Rps6ka2,,10116.0
15444,Composite,"composite(p(RGD:""Hdac4""),p(RGD:""Hdac5""))",Hdac5;Hdac4,,10116.0
15445,Composite,"composite(a(CHEBI:""paraquat""),p(MGI:""Mapt"",var(""p.Ala152Thr"")))",Mapt,paraquat,10090.0
15446,Composite,"composite(p(RGD:""Jak1""),p(RGD:""Jak2""),p(RGD:""Jak3""),p(RGD:""Tyk2""))",Tyk2;Jak3;Jak2;Jak1,,10116.0
15447,Composite,"composite(p(HGNC:""NPBWR1""),p(HGNC:""NPBWR2""))",NPBWR1;NPBWR2,,9606.0
15448,Composite,"composite(p(RGD:""Ifit1""),p(RGD:""Ifit1bl""))",Ifit1bl;Ifit1,,10116.0
15449,Composite,"composite(p(RGD:""Efna1""),p(RGD:""Efna2""),p(RGD:""Efna3""),p(RGD:""Efna4""),p(RGD:""Efna5""))",Efna1;Efna2;Efna3;Efna4;Efna5,,10116.0
15450,Composite,"composite(p(CONSO:""4R tau""),p(HGNC:""STUB1""))",4R tau;STUB1,,
15451,Composite,"composite(p(MGI:""Rasgrf1""),p(MGI:""Rasgrf2""))",Rasgrf1;Rasgrf2,,10090.0
15452,Composite,"composite(p(HGNC:""S1PR1""),p(HGNC:""S1PR2""),p(HGNC:""S1PR3""),p(HGNC:""S1PR4""),p(HGNC:""S1PR5""))",S1PR1;S1PR3;S1PR2;S1PR5;S1PR4,,9606.0
15453,Composite,"composite(p(RGD:""Lpcat3""),p(RGD:""Lpcat4""),p(RGD:""Mboat1""),p(RGD:""Mboat2""))",Lpcat3;Mboat1;Lpcat4;Mboat2,,10116.0
15454,Composite,"composite(p(MGI:""Enpp1""),p(MGI:""Enpp3""))",Enpp1;Enpp3,,10090.0
15455,Composite,"composite(p(RGD:""Ccnb1""),p(RGD:""Ccnb2""),p(RGD:""Ccnb3""),p(RGD:""LOC100364016""))",Ccnb2;Ccnb3;Ccnb1;LOC100364016,,10116.0
15456,Composite,"composite(p(RGD:""Pld1""),p(RGD:""Pld2""))",Pld1;Pld2,,10116.0
15457,Composite,"composite(p(FLYBASE:""CG17565""),p(FLYBASE:""Fnta""))",Fnta;CG17565,,7227.0
15458,Composite,"composite(p(RGD:""Gck""),p(RGD:""Hk1""),p(RGD:""Hk2""),p(RGD:""Hk3""),p(RGD:""Hkdc1""))",Hk3;Hkdc1;Gck;Hk2;Hk1,,10116.0
15459,Composite,"composite(p(MGI:""Lclat1""),p(MGI:""Lpcat1""),p(MGI:""Lpcat2""),p(MGI:""Lpcat2b""),p(MGI:""Lpcat4""),p(MGI:""Lpgat1""))",Lpgat1;Lpcat1;Lpcat2;Lpcat2b;Lpcat4;Lclat1,,10090.0
15460,Composite,"composite(p(MGI:""Naip1""),p(MGI:""Naip2""),p(MGI:""Naip5""),p(MGI:""Naip6""),p(MGI:""Naip7""))",Naip2;Naip5;Naip6;Naip7;Naip1,,10090.0
15461,Composite,"composite(p(RGD:""Itga5""),p(RGD:""Itgb1""))",Itgb1;Itga5,,10116.0
15462,Composite,"composite(p(MGI:""Chpf""),p(MGI:""Chsy1""),p(MGI:""Chsy3""),p(MGI:""Csgalnact1""),p(MGI:""Csgalnact2""))",Chsy1;Csgalnact1;Chsy3;Chpf;Csgalnact2,,10090.0
15463,Composite,"composite(p(RGD:""Rab10""),p(RGD:""Rab11b""),p(RGD:""Rab14""),p(RGD:""Rab2a""),p(RGD:""Rab8a""))",Rab10;Rab2a;Rab14;Rab8a;Rab11b,,10116.0
15464,Composite,"composite(p(RGD:""Ctnna1""),p(RGD:""Ctnna2""),p(RGD:""Ctnna3""))",Ctnna3;Ctnna2;Ctnna1,,10116.0
15465,Composite,"composite(p(HGNC:""GBA""),p(HGNC:""GBA2""))",GBA;GBA2,,9606.0
15466,Composite,"composite(p(RGD:""Gnaq""),p(RGD:""Gnb1""),p(RGD:""Gnb2""),p(RGD:""Gnb3""),p(RGD:""Gnb4""),p(RGD:""Gnb5""),p(RGD:""Gng10""),p(RGD:""Gng11""),p(RGD:""Gng12""),p(RGD:""Gng13""),p(RGD:""Gng14""),p(RGD:""Gng2""),p(RGD:""Gng3""),p(RGD:""Gng4""),p(RGD:""Gng5""),p(RGD:""Gng7""),p(RGD:""Gng8""),p(RGD:""Gngt1""),p(RGD:""Gngt2""),p(RGD:""LOC100912034""),p(RGD:""LOC108349548""))",Gngt1;Gngt2;Gng10;LOC108349548;Gng3;Gng2;Gng5;Gng4;Gnaq;Gnb2;Gng7;Gnb1;Gnb4;Gnb3;Gng8;Gnb5;LOC100912034;Gng11;Gng12;Gng13;Gng14,,10116.0
15467,Composite,"composite(p(HGNC:""STAT1""),p(HGNC:""STAT3""),p(HGNC:""STAT5A""),p(HGNC:""STAT5B""))",STAT5A;STAT5B;STAT1;STAT3,,9606.0
15468,Composite,"composite(p(MGI:""Adora2a""),p(MGI:""Adora2b""))",Adora2b;Adora2a,,10090.0
15469,Composite,"composite(p(RGD:""Rap1a""),p(RGD:""Rap1b""))",Rap1a;Rap1b,,10116.0
15470,Composite,"composite(p(RGD:""Cyp1a1""),p(RGD:""Cyp1a2""),p(RGD:""Cyp2b1""),p(RGD:""Cyp2b12""),p(RGD:""Cyp2b15""),p(RGD:""Cyp2b2""),p(RGD:""Cyp2b21""),p(RGD:""Cyp2b3""),p(RGD:""Cyp2c11""),p(RGD:""Cyp2c12""),p(RGD:""Cyp2c13""),p(RGD:""Cyp2c22""),p(RGD:""Cyp2c23""),p(RGD:""Cyp2c24""),p(RGD:""Cyp2c6v1""),p(RGD:""Cyp2c7""),p(RGD:""Cyp2d1""),p(RGD:""Cyp2d2""),p(RGD:""Cyp2d3""),p(RGD:""Cyp2d4""),p(RGD:""Cyp2d5""),p(RGD:""Cyp3a18""),p(RGD:""Cyp3a2""),p(RGD:""Cyp3a23/3a1""),p(RGD:""Cyp3a62""),p(RGD:""Cyp3a9""),p(RGD:""LOC100910877""),p(RGD:""LOC108348266""))",LOC108348266;LOC100910877;Cyp2c6v1;Cyp2b15;Cyp2c12;Cyp2c13;Cyp2d1;Cyp2b12;Cyp2c11;Cyp2b1;Cyp2d3;Cyp2d2;Cyp2b3;Cyp2d5;Cyp2b2;Cyp2d4;Cyp3a62;Cyp3a9;Cyp3a23/3a1;Cyp3a18;Cyp2c23;Cyp2c24;Cyp2c22;Cyp1a1;Cyp2b21;Cyp1a2;Cyp3a2;Cyp2c7,,10116.0
15471,Composite,"composite(p(HGNC:""ATP6AP1""),p(HGNC:""ATP6V0A1""),p(HGNC:""ATP6V0A2""),p(HGNC:""ATP6V0A4""),p(HGNC:""ATP6V0B""),p(HGNC:""ATP6V0C""),p(HGNC:""ATP6V0D1""),p(HGNC:""ATP6V0D2""),p(HGNC:""ATP6V1H""),p(HGNC:""TCIRG1""))",ATP6V0B;ATP6AP1;ATP6V0A2;ATP6V1H;ATP6V0A4;TCIRG1;ATP6V0D1;ATP6V0C;ATP6V0D2;ATP6V0A1,,9606.0
15472,Composite,"composite(p(MGI:""Raet1a""),p(MGI:""Raet1b""),p(MGI:""Raet1c""),p(MGI:""Raet1d""),p(MGI:""Raet1e""))",Raet1e;Raet1d;Raet1c;Raet1b;Raet1a,,10090.0
15473,Composite,"composite(p(RGD:""Pmm1""),p(RGD:""Pmm2""))",Pmm2;Pmm1,,10116.0
15474,Composite,"composite(p(HGNC:""CXCL1""),p(HGNC:""CXCL2""),p(HGNC:""CXCL3""),p(HGNC:""CXCL5""),p(HGNC:""CXCL6""),p(HGNC:""CXCL8""),p(HGNC:""PPBP""))",CXCL6;CXCL8;CXCL1;PPBP;CXCL3;CXCL2;CXCL5,,9606.0
15475,Composite,"composite(p(MGI:""Awat2""),p(MGI:""Dgat1""))",Awat2;Dgat1,,10090.0
15476,Composite,"composite(p(RGD:""Grp""),p(RGD:""Nmb""))",Nmb;Grp,,10116.0
15477,Composite,"composite(p(HGNC:""ACAT1""),p(HGNC:""ACAT2""))",ACAT2;ACAT1,,9606.0
15478,Composite,"composite(p(RGD:""Nars1""),p(RGD:""Nars2""))",Nars1;Nars2,,10116.0
15479,Composite,"composite(p(HGNC:""PML""),p(HGNC:""RARA""))",RARA;PML,,9606.0
15480,Composite,"composite(p(RGD:""Gria1""),p(RGD:""Gria2""),p(RGD:""Gria3""),p(RGD:""Gria4""),p(RGD:""Grid1""),p(RGD:""Grid2""),p(RGD:""Grik1""),p(RGD:""Grik2""),p(RGD:""Grik3""),p(RGD:""Grik4""),p(RGD:""Grik5""),p(RGD:""Grin1""),p(RGD:""Grin2a""),p(RGD:""Grin2b""),p(RGD:""Grin2c""),p(RGD:""Grin2d""),p(RGD:""Grin3a""),p(RGD:""Grin3b""))",Grin2a;Grin3b;Grin3a;Gria4;Gria3;Grid2;Gria2;Gria1;Grik5;Grid1;Grik2;Grik1;Grik4;Grik3;Grin1;Grin2d;Grin2c;Grin2b,,10116.0
15481,Composite,"composite(a(CHEBI:""8(S)-HETE""),a(CHEBI:""leukotriene B4""))",,8(S)-HETE;leukotriene B4,
15482,Composite,"composite(p(RGD:""Taok1""),p(RGD:""Taok2""),p(RGD:""Taok3""))",Taok2;Taok1;Taok3,,10116.0
15483,Composite,"composite(p(MGI:""Serpinb2""),p(MGI:""Serpine1""))",Serpine1;Serpinb2,,10090.0
15484,Composite,"composite(p(RGD:""Mtm1""),p(RGD:""Mtmr1""),p(RGD:""Mtmr14""),p(RGD:""Mtmr2""),p(RGD:""Mtmr3""),p(RGD:""Mtmr4""),p(RGD:""Mtmr6""),p(RGD:""Mtmr7""))",Mtmr14;Mtmr3;Mtmr2;Mtmr1;Mtmr7;Mtmr6;Mtmr4;Mtm1,,10116.0
15485,Composite,"composite(p(HGNC:""NLGN1""),p(HGNC:""NLGN2""),p(HGNC:""NLGN3""),p(HGNC:""NLGN4X""),p(HGNC:""NLGN4Y""))",NLGN3;NLGN4Y;NLGN1;NLGN2;NLGN4X,,9606.0
15486,Composite,"composite(p(MGI:""Got1""),p(MGI:""Got2""),p(MGI:""Gpt""),p(MGI:""Gpt2""))",Got1;Gpt2;Got2;Gpt,,10090.0
15487,Composite,"composite(p(MGI:""Aldoa""),p(MGI:""Aldoart1""),p(MGI:""Aldob""),p(MGI:""Aldoc""))",Aldoart1;Aldob;Aldoc;Aldoa,,10090.0
15488,Composite,"composite(p(MGI:""Ihh""),p(MGI:""Shh""))",Shh;Ihh,,10090.0
15489,Composite,"composite(a(CHEBI:""5,6-EET""),a(CHEBI:""8,9-EET""))",,"8,9-EET;5,6-EET",
15490,Composite,"composite(p(MGI:""Inpp4a""),p(MGI:""Inpp4b""))",Inpp4a;Inpp4b,,10090.0
15491,Composite,"composite(p(MGI:""Gm10681""),p(MGI:""Hsd3b1""),p(MGI:""Hsd3b2""),p(MGI:""Hsd3b4""),p(MGI:""Hsd3b5""),p(MGI:""Hsd3b6""))",Hsd3b6;Hsd3b5;Hsd3b4;Hsd3b2;Hsd3b1;Gm10681,,10090.0
15492,Composite,"composite(p(FLYBASE:""Sodh-1""),p(FLYBASE:""Sodh-2""))",Sodh-2;Sodh-1,,7227.0
15493,Composite,"composite(p(MGI:""Slc22a1""),p(MGI:""Slc22a2""),p(MGI:""Slc22a21""),p(MGI:""Slc22a3""),p(MGI:""Slc22a4""),p(MGI:""Slc22a5""),p(MGI:""Slc44a1""),p(MGI:""Slc44a2""),p(MGI:""Slc44a3""),p(MGI:""Slc44a4""),p(MGI:""Slc44a5""),p(MGI:""Slc5a7""))",Slc22a2;Slc44a3;Slc5a7;Slc22a1;Slc44a4;Slc44a5;Slc22a5;Slc22a4;Slc44a1;Slc22a3;Slc44a2;Slc22a21,,10090.0
15494,Composite,"composite(p(MGI:""Acads""),p(MGI:""Acadsb""))",Acads;Acadsb,,10090.0
15495,Composite,"composite(p(HGNC:""GNA11""),p(HGNC:""GNAQ""))",GNA11;GNAQ,,9606.0
15496,Composite,"composite(p(MGI:""Arhgef1""),p(MGI:""Arhgef12""))",Arhgef1;Arhgef12,,10090.0
15497,Composite,"composite(p(RGD:""Adcyap1r1""),p(RGD:""Adora2a""),p(RGD:""Adrb1""),p(RGD:""Drd1""),p(RGD:""Drd5""),p(RGD:""Fshr""),p(RGD:""Gipr""),p(RGD:""Glp1r""),p(RGD:""Gpr119""),p(RGD:""Htr4""),p(RGD:""Htr6""),p(RGD:""Mc2r""),p(RGD:""Npr1""),p(RGD:""Ptger2""),p(RGD:""Tshr""),p(RGD:""Vipr2""))",Adora2a;Npr1;Gipr;Adcyap1r1;Htr4;Tshr;Vipr2;Htr6;Mc2r;Ptger2;Fshr;Gpr119;Glp1r;Drd1;Adrb1;Drd5,,10116.0
15498,Composite,"composite(p(RGD:""Atp6ap1""),p(RGD:""Atp6v0a1""),p(RGD:""Atp6v0a2""),p(RGD:""Atp6v0a4""),p(RGD:""Atp6v0b""),p(RGD:""Atp6v0c""),p(RGD:""Atp6v0d1""),p(RGD:""Atp6v0d2""),p(RGD:""Atp6v0e1""),p(RGD:""Atp6v0e2""),p(RGD:""Atp6v1a""),p(RGD:""Atp6v1b1""),p(RGD:""Atp6v1b2""),p(RGD:""Atp6v1c1""),p(RGD:""Atp6v1c2""),p(RGD:""Atp6v1d""),p(RGD:""Atp6v1e1""),p(RGD:""Atp6v1e2""),p(RGD:""Atp6v1f""),p(RGD:""Atp6v1g1""),p(RGD:""Atp6v1g2""),p(RGD:""Atp6v1g3""),p(RGD:""Atp6v1h""),p(RGD:""Tcirg1""))",Atp6ap1;Atp6v0b;Atp6v1a;Atp6v0a2;Atp6v1b2;Atp6v0a4;Atp6v0d2;Atp6v1e2;Atp6v0d1;Atp6v0e2;Atp6v1e1;Atp6v1g3;Atp6v0a1;Atp6v1b1;Atp6v1c2;Atp6v1c1;Atp6v0e1;Atp6v1g2;Atp6v1g1;Atp6v1f;Tcirg1;Atp6v0c;Atp6v1d;Atp6v1h,,10116.0
15499,Composite,"composite(p(FLYBASE:""CG1492""),p(FLYBASE:""CG17636""),p(FLYBASE:""CG4829""),p(FLYBASE:""Ggt-1""))",Ggt-1;CG1492;CG17636;CG4829,,7227.0
15500,Composite,"composite(p(RGD:""Csf1r""),p(RGD:""Egfr""),p(RGD:""Epha2""),p(RGD:""Fgfr1""),p(RGD:""Fgfr2""),p(RGD:""Fgfr3""),p(RGD:""Fgfr4""),p(RGD:""Flt1""),p(RGD:""Flt3""),p(RGD:""Flt4""),p(RGD:""Igf1r""),p(RGD:""Insr""),p(RGD:""Kdr""),p(RGD:""Kit""),p(RGD:""Met""),p(RGD:""Ngfr""),p(RGD:""Ntrk1""),p(RGD:""Ntrk2""),p(RGD:""Pdgfra""),p(RGD:""Pdgfrb""),p(RGD:""Tek""))",Ngfr;Flt1;Flt3;Insr;Flt4;Fgfr3;Fgfr4;Egfr;Epha2;Fgfr1;Fgfr2;Csf1r;Ntrk2;Ntrk1;Pdgfrb;Kit;Pdgfra;Kdr;Tek;Igf1r;Met,,10116.0
15501,Composite,"composite(p(HGNC:""CBR4""),p(HGNC:""FASN""),p(HGNC:""HSD17B8""))",FASN;HSD17B8;CBR4,,9606.0
15502,Composite,"composite(p(RGD:""Man1a1""),p(RGD:""Man1a2""),p(RGD:""Man1b1""),p(RGD:""Man1c1""))",Man1a2;Man1b1;Man1a1;Man1c1,,10116.0
15503,Composite,"composite(p(HGNC:""EGFR""),p(HGNC:""INSR""),p(HGNC:""KIT""),p(HGNC:""PDGFRA""),p(HGNC:""PDGFRB""))",PDGFRB;PDGFRA;INSR;KIT;EGFR,,9606.0
15504,Composite,"composite(p(MGI:""Pde4a""),p(MGI:""Pde4b""),p(MGI:""Pde4c""),p(MGI:""Pde4d""),p(MGI:""Pde7a""),p(MGI:""Pde7b""),p(MGI:""Pde8a""),p(MGI:""Pde8b""))",Pde4c;Pde4d;Pde4a;Pde4b;Pde7b;Pde8a;Pde7a;Pde8b,,10090.0
15505,Composite,"composite(p(RGD:""Odc1""),p(RGD:""RGD1562036""))",Odc1;RGD1562036,,10116.0
15506,Composite,"composite(p(FLYBASE:""eIF4E1""),p(FLYBASE:""eIF4E3""),p(FLYBASE:""eIF4E4""),p(FLYBASE:""eIF4E5""),p(FLYBASE:""eIF4E6""),p(FLYBASE:""eIF4E7""),p(FLYBASE:""eIF4EHP""))",eIF4E1;eIF4EHP;eIF4E7;eIF4E5;eIF4E6;eIF4E3;eIF4E4,,7227.0
15507,Composite,"composite(p(MGI:""Mapk10""),p(MGI:""Mapk11""),p(MGI:""Mapk12""),p(MGI:""Mapk13""),p(MGI:""Mapk14""),p(MGI:""Mapk8""),p(MGI:""Mapk9""))",Mapk12;Mapk9;Mapk13;Mapk14;Mapk8;Mapk10;Mapk11,,10090.0
15508,Composite,"composite(p(HGNC:""PIK3R1""),p(HGNC:""PIK3R2""),p(HGNC:""PIK3R3""))",PIK3R3;PIK3R2;PIK3R1,,9606.0
15509,Composite,"composite(p(MGI:""Map2k4""),p(MGI:""Map2k6""))",Map2k4;Map2k6,,10090.0
15510,Composite,"composite(p(MGI:""Avpr1a""),p(MGI:""Avpr1b""),p(MGI:""Avpr2""))",Avpr2;Avpr1b;Avpr1a,,10090.0
15511,Composite,"composite(p(HGNC:""JAK1""),p(HGNC:""JAK2""))",JAK2;JAK1,,9606.0
15512,Composite,"composite(p(MGI:""Mir30a""),p(MGI:""Mir30b""),p(MGI:""Mir30c-1""),p(MGI:""Mir30c-2""),p(MGI:""Mir30d""),p(MGI:""Mir30e""))",Mir30d;Mir30c-2;Mir30c-1;Mir30e;Mir30b;Mir30a,,10090.0
15513,Composite,"composite(p(MGI:""Chrna1""),p(MGI:""Chrna10""),p(MGI:""Chrna2""),p(MGI:""Chrna3""),p(MGI:""Chrna4""),p(MGI:""Chrna5""),p(MGI:""Chrna6""),p(MGI:""Chrna7""),p(MGI:""Chrna9""),p(MGI:""Chrnb1""),p(MGI:""Chrnb2""),p(MGI:""Chrnb3""),p(MGI:""Chrnb4""),p(MGI:""Chrnd""),p(MGI:""Chrne""),p(MGI:""Chrng""))",Chrnd;Chrne;Chrng;Chrna10;Chrna3;Chrnb4;Chrna2;Chrnb3;Chrna1;Chrnb2;Chrnb1;Chrna7;Chrna6;Chrna5;Chrna4;Chrna9,,10090.0
15514,Composite,"composite(p(HGNC:""ALPG""),p(HGNC:""ALPI""),p(HGNC:""ALPL""),p(HGNC:""ALPP""))",ALPP;ALPL;ALPI;ALPG,,9606.0
15515,Composite,"composite(p(MGI:""Ssh1""),p(MGI:""Ssh2""),p(MGI:""Ssh3""))",Ssh3;Ssh2;Ssh1,,10090.0
15516,Composite,"composite(p(HGNC:""ATP6V1A""),p(HGNC:""ATP6V1B1""),p(HGNC:""ATP6V1B2""),p(HGNC:""ATP6V1C1""),p(HGNC:""ATP6V1C2""),p(HGNC:""ATP6V1D""),p(HGNC:""ATP6V1E1""),p(HGNC:""ATP6V1E2""),p(HGNC:""ATP6V1F""),p(HGNC:""ATP6V1G1""),p(HGNC:""ATP6V1G2""),p(HGNC:""ATP6V1G3""),p(HGNC:""ATP6V1H""))",ATP6V1A;ATP6V1G1;ATP6V1G2;ATP6V1B2;ATP6V1H;ATP6V1E1;ATP6V1G3;ATP6V1D;ATP6V1E2;ATP6V1C1;ATP6V1B1;ATP6V1C2;ATP6V1F,,9606.0
15517,Composite,"composite(p(RGD:""Igf1""),p(RGD:""Igf2""))",Igf2;Igf1,,10116.0
15518,Composite,"composite(p(FLYBASE:""Scsalpha1""),p(FLYBASE:""Scsalpha2""),p(FLYBASE:""ScsbetaA""),p(FLYBASE:""ScsbetaG""))",ScsbetaA;ScsbetaG;Scsalpha2;Scsalpha1,,7227.0
15519,Composite,"composite(p(RGD:""Itk""),p(RGD:""Tec""))",Itk;Tec,,10116.0
15520,Composite,"composite(p(HGNC:""SCN2A""),p(HGNC:""SCN3A""),p(HGNC:""SCN9A""))",SCN9A;SCN2A;SCN3A,,9606.0
15521,Composite,"composite(p(RGD:""Il17a""),p(RGD:""Il17f""))",Il17f;Il17a,,10116.0
15522,Composite,"composite(p(HGNC:""PLD1""),p(HGNC:""PLD2""))",PLD1;PLD2,,9606.0
15523,Composite,"composite(p(HGNC:""BPGM""),p(HGNC:""PGAM1""),p(HGNC:""PGAM2""),p(HGNC:""PGAM4""))",PGAM1;PGAM2;PGAM4;BPGM,,9606.0
15524,Composite,"composite(p(HGNC:""PNP""),p(HGNC:""TYMP""),p(HGNC:""UPP1""),p(HGNC:""UPP2""))",PNP;UPP2;UPP1;TYMP,,9606.0
15525,Composite,"composite(p(MGI:""Ifna1""),p(MGI:""Ifna11""),p(MGI:""Ifna12""),p(MGI:""Ifna13""),p(MGI:""Ifna14""),p(MGI:""Ifna15""),p(MGI:""Ifna2""),p(MGI:""Ifna4""),p(MGI:""Ifna5""),p(MGI:""Ifna6""),p(MGI:""Ifna7""),p(MGI:""Ifna9""),p(MGI:""Ifnab""))",Ifnab;Ifna13;Ifna4;Ifna14;Ifna5;Ifna11;Ifna6;Ifna12;Ifna7;Ifna1;Ifna15;Ifna2;Ifna9,,10090.0
15526,Composite,"composite(p(HGNC:""YWHAB""),p(HGNC:""YWHAE""),p(HGNC:""YWHAG""),p(HGNC:""YWHAH""),p(HGNC:""YWHAQ""),p(HGNC:""YWHAZ""))",YWHAE;YWHAQ;YWHAB;YWHAZ;YWHAG;YWHAH,,9606.0
15527,Composite,"composite(p(RGD:""Csnk2a1""),p(RGD:""Csnk2a2""),p(RGD:""Csnk2b""))",Csnk2b;Csnk2a2;Csnk2a1,,10116.0
15528,Composite,"composite(p(FLYBASE:""CG33791""),p(FLYBASE:""Nc73EF""))",Nc73EF;CG33791,,7227.0
15529,Composite,"composite(p(HGNC:""TH""),p(HGNC:""TYR""))",TH;TYR,,9606.0
15530,Composite,"composite(p(HGNC:""ADCY1""),p(HGNC:""ADCY8""))",ADCY1;ADCY8,,9606.0
